Physical Time (s),theta_vol Monitor (W): cv1,theta_vol Monitor (W): cv2,theta_vol Monitor (W): cv3,theta_vol Monitor (W): cv4,theta_vol Monitor (W): cv5,theta_vol Monitor (W): cv6,theta_vol Monitor (W): cv7
6.12575,0,0,0,0,0,0,0
6.126,0,0,0,0,0,0,0
6.12625,0,0,0,0,0,0,0
6.1265,0,0,0,0,0,0,0
6.12675,0,0,0,0,0,0,0
6.127,0,0,0,0,0,0,0
6.12725,0,0,0,0,0,0,0
6.1275,0,0,0,0,0,0,0
6.12775,0,0,0,0,0,0,0
6.128,0,0,0,0,0,0,0
6.12825,0,0,0,0,0,0,0
6.1285,0,0,0,0,0,0,0
6.12875,0,0,0,0,0,0,0
6.129,0,0,0,0,0,0,0
6.12925,0,0,0,0,0,0,0
6.1295,0,0,0,0,0,0,0
6.12975,0,0,0,0,0,0,0
6.13,0,0,0,0,0,0,0
6.13025,0,0,0,0,0,0,0
6.1305,0,0,0,0,0,0,0
6.13075,0,0,0,0,0,0,0
6.131,0,0,0,0,0,0,0
6.13125,0,0,0,0,0,0,0
6.1315,0,0,0,0,0,0,0
6.13175,0,0,0,0,0,0,0
6.132,0,0,0,0,0,0,0
6.13225,0,0,0,0,0,0,0
6.1325,0,0,0,0,0,0,0
6.13275,0,0,0,0,0,0,0
6.133,0,0,0,0,0,0,0
6.13325,0,0,0,0,0,0,0
6.1335,0,0,0,0,0,0,0
6.13375,0,0,0,0,0,0,0
6.134,0,0,0,0,0,0,0
6.13425,0,0,0,0,0,0,0
6.1345,0,0,0,0,0,0,0
6.13475,0,0,0,0,0,0,0
6.135,0,0,0,0,0,0,0
6.13525,0,0,0,0,0,0,0
6.1355,0,0,0,0,0,0,0
6.13575,0,0,0,0,0,0,0
6.136,0,0,0,0,0,0,0
6.13625,0,0,0,0,0,0,0
6.1365,0,0,0,0,0,0,0
6.13675,0,0,0,0,0,0,0
6.137,0,0,0,0,0,0,0
6.13725,0,0,0,0,0,0,0
6.1375,0,0,0,0,0,0,0
6.13775,0,0,0,0,0,0,0
6.138,0,0,0,0,0,0,0
6.13825,0,0,0,0,0,0,0
6.1385,0,0,0,0,0,0,0
6.13875,0,0,0,0,0,0,0
6.139,0,0,0,0,0,0,0
6.13925,0,0,0,0,0,0,0
6.1395,0,0,0,0,0,0,0
6.13975,0,0,0,0,0,0,0
6.14,0,0,0,0,0,0,0
6.14025,0,0,0,0,0,0,0
6.1405,0,0,0,0,0,0,0
6.14075,0,0,0,0,0,0,0
6.141,0,0,0,0,0,0,0
6.14125,0,0,0,0,0,0,0
6.1415,0,0,0,0,0,0,0
6.14175,0,0,0,0,0,0,0
6.142,0,0,0,0,0,0,0
6.14225,0,0,0,0,0,0,0
6.1425,0,0,0,0,0,0,0
6.14275,0,0,0,0,0,0,0
6.143,0,0,0,0,0,0,0
6.14325,0,0,0,0,0,0,0
6.1435,0,0,0,0,0,0,0
6.14375,0,0,0,0,0,0,0
6.144,0,0,0,0,0,0,0
6.14425,0,0,0,0,0,0,0
6.1445,0,0,0,0,0,0,0
6.14475,0,0,0,0,0,0,0
6.145,0,0,0,0,0,0,0
6.14525,0,0,0,0,0,0,0
6.1455,0,0,0,0,0,0,0
6.14575,0,0,0,0,0,0,0
6.146,0,0,0,0,0,0,0
6.14625,0,0,0,0,0,0,0
6.1465,0,0,0,0,0,0,0
6.14675,0,0,0,0,0,0,0
6.147,0,0,0,0,0,0,0
6.14725,0,0,0,0,0,0,0
6.1475,0,0,0,0,0,0,0
6.14775,0,0,0,0,0,0,0
6.148,0,0,0,0,0,0,0
6.14825,0,0,0,0,0,0,0
6.1485,0,0,0,0,0,0,0
6.14875,0,0,0,0,0,0,0
6.149,0,0,0,0,0,0,0
6.14925,0,0,0,0,0,0,0
6.1495,0,0,0,0,0,0,0
6.14975,0,0,0,0,0,0,0
6.15,0,0,0,0,0,0,0
6.15025,0,0,0,0,0,0,0
6.1505,0,0,0,0,0,0,0
6.15075,0,0,0,0,0,0,0
6.151,0,0,0,0,0,0,0
6.15125,0,0,0,0,0,0,0
6.1515,0,0,0,0,0,0,0
6.15175,0,0,0,0,0,0,0
6.152,0,0,0,0,0,0,0
6.15225,0,0,0,0,0,0,0
6.1525,0,0,0,0,0,0,0
6.15275,0,0,0,0,0,0,0
6.153,0,0,0,0,0,0,0
6.15325,0,0,0,0,0,0,0
6.1535,0,0,0,0,0,0,0
6.15375,0,0,0,0,0,0,0
6.154,0,0,0,0,0,0,0
6.15425,0,0,0,0,0,0,0
6.1545,0,0,0,0,0,0,0
6.15475,0,0,0,0,0,0,0
6.155,0,0,0,0,0,0,0
6.15525,0,0,0,0,0,0,0
6.1555,0,0,0,0,0,0,0
6.15575,0,0,0,0,0,0,0
6.156,0,0,0,0,0,0,0
6.15625,0,0,0,0,0,0,0
6.1565,0,0,0,0,0,0,0
6.15675,0,0,0,0,0,0,0
6.157,0,0,0,0,0,0,0
6.15725,0,0,0,0,0,0,0
6.1575,0,0,0,0,0,0,0
6.15775,0,0,0,0,0,0,0
6.158,0,0,0,0,0,0,0
6.15825,0,0,0,0,0,0,0
6.1585,0,0,0,0,0,0,0
6.15875,0,0,0,0,0,0,0
6.159,0,0,0,0,0,0,0
6.15925,0,0,0,0,0,0,0
6.1595,0,0,0,0,0,0,0
6.15975,0,0,0,0,0,0,0
6.16,0,0,0,0,0,0,0
6.16025,0,0,0,0,0,0,0
6.1605,0,0,0,0,0,0,0
6.16075,0,0,0,0,0,0,0
6.161,0,0,0,0,0,0,0
6.16125,0,0,0,0,0,0,0
6.1615,0,0,0,0,0,0,0
6.16175,0,0,0,0,0,0,0
6.162,0,0,0,0,0,0,0
6.16225,0,0,0,0,0,0,0
6.1625,0,0,0,0,0,0,0
6.16275,0,0,0,0,0,0,0
6.163,0,0,0,0,0,0,0
6.16325,0,0,0,0,0,0,0
6.1635,0,0,0,0,0,0,0
6.16375,0,0,0,0,0,0,0
6.164,0,0,0,0,0,0,0
6.16425,0,0,0,0,0,0,0
6.1645,0,0,0,0,0,0,0
6.16475,0,0,0,0,0,0,0
6.165,0,0,0,0,0,0,0
6.16525,0,0,0,0,0,0,0
6.1655,0,0,0,0,0,0,0
6.16575,0,0,0,0,0,0,0
6.166,0,0,0,0,0,0,0
6.16625,0,0,0,0,0,0,0
6.1665,0,0,0,0,0,0,0
6.16675,0,0,0,0,0,0,0
6.167,0,0,0,0,0,0,0
6.16725,0,0,0,0,0,0,0
6.1675,0,0,0,0,0,0,0
6.16775,0,0,0,0,0,0,0
6.168,0,0,0,0,0,0,0
6.16825,0,0,0,0,0,0,0
6.1685,0,0,0,0,0,0,0
6.16875,0,0,0,0,0,0,0
6.169,0,0,0,0,0,0,0
6.16925,0,0,0,0,0,0,0
6.1695,0,0,0,0,0,0,0
6.16975,0,0,0,0,0,0,0
6.17,0,0,0,0,0,0,0
6.17025,0,0,0,0,0,0,0
6.1705,0,0,0,0,0,0,0
6.17075,0,0,0,0,0,0,0
6.171,0,0,0,0,0,0,0
6.17125,0,0,0,0,0,0,0
6.1715,0,0,0,0,0,0,0
6.17175,0,0,0,0,0,0,0
6.172,0,0,0,0,0,0,0
6.17225,0,0,0,0,0,0,0
6.1725,0,0,0,0,0,0,0
6.17275,0,0,0,0,0,0,0
6.173,0,0,0,0,0,0,0
6.17325,0,0,0,0,0,0,0
6.1735,0,0,0,0,0,0,0
6.17375,0,0,0,0,0,0,0
6.174,0,0,0,0,0,0,0
6.17425,0,0,0,0,0,0,0
6.1745,0,0,0,0,0,0,0
6.17475,0,0,0,0,0,0,0
6.175,0,0,0,0,0,0,0
6.17525,0,0,0,0,0,0,0
6.1755,0,0,0,0,0,0,0
6.17575,0,0,0,0,0,0,0
6.176,0,0,0,0,0,0,0
6.17625,0,0,0,0,0,0,0
6.1765,0,0,0,0,0,0,0
6.17675,0,0,0,0,0,0,0
6.177,0,0,0,0,0,0,0
6.17725,0,0,0,0,0,0,0
6.1775,0,0,0,0,0,0,0
6.17775,0,0,0,0,0,0,0
6.178,0,0,0,0,0,0,0
6.17825,0,0,0,0,0,0,0
6.1785,0,0,0,0,0,0,0
6.17875,0,0,0,0,0,0,0
6.179,0,0,0,0,0,0,0
6.17925,0,0,0,0,0,0,0
6.1795,0,0,0,0,0,0,0
6.17975,0,0,0,0,0,0,0
6.18,0,0,0,0,0,0,0
6.18025,0,0,0,0,0,0,0
6.1805,0,0,0,0,0,0,0
6.18075,0,0,0,0,0,0,0
6.181,0,0,0,0,0,0,0
6.18125,0,0,0,0,0,0,0
6.1815,0,0,0,0,0,0,0
6.18175,0,0,0,0,0,0,0
6.182,0,0,0,0,0,0,0
6.18225,0,0,0,0,0,0,0
6.1825,0,0,0,0,0,0,0
6.18275,0,0,0,0,0,0,0
6.183,0,0,0,0,0,0,0
6.18325,0,0,0,0,0,0,0
6.1835,0,0,0,0,0,0,0
6.18375,0,0,0,0,0,0,0
6.184,0,0,0,0,0,0,0
6.18425,0,0,0,0,0,0,0
6.1845,0,0,0,0,0,0,0
6.18475,0,0,0,0,0,0,0
6.185,0,0,0,0,0,0,0
6.18525,0,0,0,0,0,0,0
6.1855,0,0,0,0,0,0,0
6.18575,0,0,0,0,0,0,0
6.186,0,0,0,0,0,0,0
6.18625,0,0,0,0,0,0,0
6.1865,0,0,0,0,0,0,0
6.18675,0,0,0,0,0,0,0
6.187,0,0,0,0,0,0,0
6.18725,0,0,0,0,0,0,0
6.1875,0,0,0,0,0,0,0
6.18775,0,0,0,0,0,0,0
6.188,0,0,0,0,0,0,0
6.18825,0,0,0,0,0,0,0
6.1885,0,0,0,0,0,0,0
6.18875,0,0,0,0,0,0,0
6.189,0,0,0,0,0,0,0
6.18925,0,0,0,0,0,0,0
6.1895,0,0,0,0,0,0,0
6.18975,0,0,0,0,0,0,0
6.19,0,0,0,0,0,0,0
6.19025,0,0,0,0,0,0,0
6.1905,0,0,0,0,0,0,0
6.19075,0,0,0,0,0,0,0
6.191,0,0,0,0,0,0,0
6.19125,0,0,0,0,0,0,0
6.1915,0,0,0,0,0,0,0
6.19175,0,0,0,0,0,0,0
6.192,0,0,0,0,0,0,0
6.19225,0,0,0,0,0,0,0
6.1925,0,0,0,0,0,0,0
6.19275,0,0,0,0,0,0,0
6.193,0,0,0,0,0,0,0
6.19325,0,0,0,0,0,0,0
6.1935,0,0,0,0,0,0,0
6.19375,0,0,0,0,0,0,0
6.194,0,0,0,0,0,0,0
6.19425,0,0,0,0,0,0,0
6.1945,0,0,0,0,0,0,0
6.19475,0,0,0,0,0,0,0
6.195,0,0,0,0,0,0,0
6.19525,0,0,0,0,0,0,0
6.1955,0,0,0,0,0,0,0
6.19575,0,0,0,0,0,0,0
6.196,0,0,0,0,0,0,0
6.19625,0,0,0,0,0,0,0
6.1965,0,0,0,0,0,0,0
6.19675,0,0,0,0,0,0,0
6.197,0,0,0,0,0,0,0
6.19725,0,0,0,0,0,0,0
6.1975,0,0,0,0,0,0,0
6.19775,0,0,0,0,0,0,0
6.198,0,0,0,0,0,0,0
6.19825,0,0,0,0,0,0,0
6.1985,0,0,0,0,0,0,0
6.19875,0,0,0,0,0,0,0
6.199,0,0,0,0,0,0,0
6.19925,0,0,0,0,0,0,0
6.1995,0,0,0,0,0,0,0
6.19975,0,0,0,0,0,0,0
6.2,0,0,0,0,0,0,0
6.20025,0,0,0,0,0,0,0
6.2005,0,0,0,0,0,0,0
6.20075,0,0,0,0,0,0,0
6.201,0,0,0,0,0,0,0
6.20125,0,0,0,0,0,0,0
6.2015,0,0,0,0,0,0,0
6.20175,0,0,0,0,0,0,0
6.202,0,0,0,0,0,0,0
6.20225,0,0,0,0,0,0,0
6.2025,0,0,0,0,0,0,0
6.20275,0,0,0,0,0,0,0
6.203,0,0,0,0,0,0,0
6.20325,0,0,0,0,0,0,0
6.2035,0,0,0,0,0,0,0
6.20375,0,0,0,0,0,0,0
6.204,0,0,0,0,0,0,0
6.20425,0,0,0,0,0,0,0
6.2045,0,0,0,0,0,0,0
6.20475,0,0,0,0,0,0,0
6.205,0,0,0,0,0,0,0
6.20525,0,0,0,0,0,0,0
6.2055,0,0,0,0,0,0,0
6.20575,0,0,0,0,0,0,0
6.206,0,0,0,0,0,0,0
6.20625,0,0,0,0,0,0,0
6.2065,0,0,0,0,0,0,0
6.20675,0,0,0,0,0,0,0
6.207,0,0,0,0,0,0,0
6.20725,0,0,0,0,0,0,0
6.2075,0,0,0,0,0,0,0
6.20775,0,0,0,0,0,0,0
6.208,0,0,0,0,0,0,0
6.20825,0,0,0,0,0,0,0
6.2085,0,0,0,0,0,0,0
6.20875,0,0,0,0,0,0,0
6.209,0,0,0,0,0,0,0
6.20925,0,0,0,0,0,0,0
6.2095,0,0,0,0,0,0,0
6.20975,0,0,0,0,0,0,0
6.21,0,0,0,0,0,0,0
6.21025,0,0,0,0,0,0,0
6.2105,0,0,0,0,0,0,0
6.21075,0,0,0,0,0,0,0
6.211,0,0,0,0,0,0,0
6.21125,0,0,0,0,0,0,0
6.2115,0,0,0,0,0,0,0
6.21175,0,0,0,0,0,0,0
6.212,0,0,0,0,0,0,0
6.21225,0,0,0,0,0,0,0
6.2125,0,0,0,0,0,0,0
6.21275,0,0,0,0,0,0,0
6.213,0,0,0,0,0,0,0
6.21325,0,0,0,0,0,0,0
6.2135,0,0,0,0,0,0,0
6.21375,0,0,0,0,0,0,0
6.214,0,0,0,0,0,0,0
6.21425,0,0,0,0,0,0,0
6.2145,0,0,0,0,0,0,0
6.21475,0,0,0,0,0,0,0
6.215,0,0,0,0,0,0,0
6.21525,0,0,0,0,0,0,0
6.2155,0,0,0,0,0,0,0
6.21575,0,0,0,0,0,0,0
6.216,0,0,0,0,0,0,0
6.21625,0,0,0,0,0,0,0
6.2165,0,0,0,0,0,0,0
6.21675,0,0,0,0,0,0,0
6.217,0,0,0,0,0,0,0
6.21725,0,0,0,0,0,0,0
6.2175,0,0,0,0,0,0,0
6.21775,0,0,0,0,0,0,0
6.218,0,0,0,0,0,0,0
6.21825,0,0,0,0,0,0,0
6.2185,0,0,0,0,0,0,0
6.21875,0,0,0,0,0,0,0
6.219,0,0,0,0,0,0,0
6.21925,0,0,0,0,0,0,0
6.2195,0,0,0,0,0,0,0
6.21975,0,0,0,0,0,0,0
6.22,0,0,0,0,0,0,0
6.22025,0,0,0,0,0,0,0
6.2205,0,0,0,0,0,0,0
6.22075,0,0,0,0,0,0,0
6.221,0,0,0,0,0,0,0
6.22125,0,0,0,0,0,0,0
6.2215,0,0,0,0,0,0,0
6.22175,0,0,0,0,0,0,0
6.222,0,0,0,0,0,0,0
6.22225,0,0,0,0,0,0,0
6.2225,0,0,0,0,0,0,0
6.22275,0,0,0,0,0,0,0
6.223,0,0,0,0,0,0,0
6.22325,0,0,0,0,0,0,0
6.2235,0,0,0,0,0,0,0
6.22375,0,0,0,0,0,0,0
6.224,0,0,0,0,0,0,0
6.22425,0,0,0,0,0,0,0
6.2245,0,0,0,0,0,0,0
6.22475,0,0,0,0,0,0,0
6.225,0,0,0,0,0,0,0
6.22525,0,0,0,0,0,0,0
6.2255,0,0,0,0,0,0,0
6.22575,0,0,0,0,0,0,0
6.226,0,0,0,0,0,0,0
6.22625,0,0,0,0,0,0,0
6.2265,0,0,0,0,0,0,0
6.22675,0,0,0,0,0,0,0
6.227,0,0,0,0,0,0,0
6.22725,0,0,0,0,0,0,0
6.2275,0,0,0,0,0,0,0
6.22775,0,0,0,0,0,0,0
6.228,0,0,0,0,0,0,0
6.22825,0,0,0,0,0,0,0
6.2285,0,0,0,0,0,0,0
6.22875,0,0,0,0,0,0,0
6.229,0,0,0,0,0,0,0
6.22925,0,0,0,0,0,0,0
6.2295,0,0,0,0,0,0,0
6.22975,0,0,0,0,0,0,0
6.23,0,0,0,0,0,0,0
6.23025,0,0,0,0,0,0,0
6.2305,0,0,0,0,0,0,0
6.23075,0,0,0,0,0,0,0
6.231,0,0,0,0,0,0,0
6.23125,0,0,0,0,0,0,0
6.2315,0,0,0,0,0,0,0
6.23175,0,0,0,0,0,0,0
6.232,0,0,0,0,0,0,0
6.23225,0,0,0,0,0,0,0
6.2325,0,0,0,0,0,0,0
6.23275,0,0,0,0,0,0,0
6.233,0,0,0,0,0,0,0
6.23325,0,0,0,0,0,0,0
6.2335,0,0,0,0,0,0,0
6.23375,0,0,0,0,0,0,0
6.234,0,0,0,0,0,0,0
6.23425,0,0,0,0,0,0,0
6.2345,0,0,0,0,0,0,0
6.23475,0,0,0,0,0,0,0
6.235,0,0,0,0,0,0,0
6.23525,0,0,0,0,0,0,0
6.2355,0,0,0,0,0,0,0
6.23575,0,0,0,0,0,0,0
6.236,0,0,0,0,0,0,0
6.23625,0,0,0,0,0,0,0
6.2365,0,0,0,0,0,0,0
6.23675,0,0,0,0,0,0,0
6.237,0,0,0,0,0,0,0
6.23725,0,0,0,0,0,0,0
6.2375,0,0,0,0,0,0,0
6.23775,0,0,0,0,0,0,0
6.238,0,0,0,0,0,0,0
6.23825,0,0,0,0,0,0,0
6.2385,0,0,0,0,0,0,0
6.23875,0,0,0,0,0,0,0
6.239,0,0,0,0,0,0,0
6.23925,0,0,0,0,0,0,0
6.2395,0,0,0,0,0,0,0
6.23975,0,0,0,0,0,0,0
6.24,0,0,0,0,0,0,0
6.24025,0,0,0,0,0,0,0
6.2405,0,0,0,0,0,0,0
6.24075,0,0,0,0,0,0,0
6.241,0,0,0,0,0,0,0
6.24125,0,0,0,0,0,0,0
6.2415,0,0,0,0,0,0,0
6.24175,0,0,0,0,0,0,0
6.242,0,0,0,0,0,0,0
6.24225,0,0,0,0,0,0,0
6.2425,0,0,0,0,0,0,0
6.24275,0,0,0,0,0,0,0
6.243,0,0,0,0,0,0,0
6.24325,0,0,0,0,0,0,0
6.2435,0,0,0,0,0,0,0
6.24375,0,0,0,0,0,0,0
6.244,0,0,0,0,0,0,0
6.24425,0,0,0,0,0,0,0
6.2445,0,0,0,0,0,0,0
6.24475,0,0,0,0,0,0,0
6.245,0,0,0,0,0,0,0
6.24525,0,0,0,0,0,0,0
6.2455,0,0,0,0,0,0,0
6.24575,0,0,0,0,0,0,0
6.246,0,0,0,0,0,0,0
6.24625,0,0,0,0,0,0,0
6.2465,0,0,0,0,0,0,0
6.24675,0,0,0,0,0,0,0
6.247,0,0,0,0,0,0,0
6.24725,0,0,0,0,0,0,0
6.2475,0,0,0,0,0,0,0
6.24775,0,0,0,0,0,0,0
6.248,0,0,0,0,0,0,0
6.24825,0,0,0,0,0,0,0
6.2485,0,0,0,0,0,0,0
6.24875,0,0,0,0,0,0,0
6.249,0,0,0,0,0,0,0
6.24925,0,0,0,0,0,0,0
6.2495,0,0,0,0,0,0,0
6.24975,0,0,0,0,0,0,0
6.25,0,0,0,0,0,0,0
6.25025,0,0,0,0,0,0,0
6.2505,0,0,0,0,0,0,0
6.25075,0,0,0,0,0,0,0
6.251,0,0,0,0,0,0,0
6.25125,0,0,0,0,0,0,0
6.2515,0,0,0,0,0,0,0
6.25175,0,0,0,0,0,0,0
6.252,0,0,0,0,0,0,0
6.25225,0,0,0,0,0,0,0
6.2525,0,0,0,0,0,0,0
6.25275,0,0,0,0,0,0,0
6.253,0,0,0,0,0,0,0
6.25325,0,0,0,0,0,0,0
6.2535,0,0,0,0,0,0,0
6.25375,0,0,0,0,0,0,0
6.254,0,0,0,0,0,0,0
6.25425,0,0,0,0,0,0,0
6.2545,0,0,0,0,0,0,0
6.25475,0,0,0,0,0,0,0
6.255,0,0,0,0,0,0,0
6.25525,0,0,0,0,0,0,0
6.2555,0,0,0,0,0,0,0
6.25575,0,0,0,0,0,0,0
6.256,0,0,0,0,0,0,0
6.25625,0,0,0,0,0,0,0
6.2565,0,0,0,0,0,0,0
6.25675,0,0,0,0,0,0,0
6.257,0,0,0,0,0,0,0
6.25725,0,0,0,0,0,0,0
6.2575,0,0,0,0,0,0,0
6.25775,0,0,0,0,0,0,0
6.258,0,0,0,0,0,0,0
6.25825,0,0,0,0,0,0,0
6.2585,0,0,0,0,0,0,0
6.25875,0,0,0,0,0,0,0
6.259,0,0,0,0,0,0,0
6.25925,0,0,0,0,0,0,0
6.2595,0,0,0,0,0,0,0
6.25975,0,0,0,0,0,0,0
6.26,0,0,0,0,0,0,0
6.26025,0,0,0,0,0,0,0
6.2605,0,0,0,0,0,0,0
6.26075,0,0,0,0,0,0,0
6.261,0,0,0,0,0,0,0
6.26125,0,0,0,0,0,0,0
6.2615,0,0,0,0,0,0,0
6.26175,0,0,0,0,0,0,0
6.262,0,0,0,0,0,0,0
6.26225,0,0,0,0,0,0,0
6.2625,0,0,0,0,0,0,0
6.26275,0,0,0,0,0,0,0
6.263,0,0,0,0,0,0,0
6.26325,0,0,0,0,0,0,0
6.2635,0,0,0,0,0,0,0
6.26375,0,0,0,0,0,0,0
6.264,0,0,0,0,0,0,0
6.26425,0,0,0,0,0,0,0
6.2645,0,0,0,0,0,0,0
6.26475,0,0,0,0,0,0,0
6.265,0,0,0,0,0,0,0
6.26525,0,0,0,0,0,0,0
6.2655,0,0,0,0,0,0,0
6.26575,0,0,0,0,0,0,0
6.266,0,0,0,0,0,0,0
6.26625,0,0,0,0,0,0,0
6.2665,0,0,0,0,0,0,0
6.26675,0,0,0,0,0,0,0
6.267,0,0,0,0,0,0,0
6.26725,0,0,0,0,0,0,0
6.2675,0,0,0,0,0,0,0
6.26775,0,0,0,0,0,0,0
6.268,0,0,0,0,0,0,0
6.26825,0,0,0,0,0,0,0
6.2685,0,0,0,0,0,0,0
6.26875,0,0,0,0,0,0,0
6.269,0,0,0,0,0,0,0
6.26925,0,0,0,0,0,0,0
6.2695,0,0,0,0,0,0,0
6.26975,0,0,0,0,0,0,0
6.27,0,0,0,0,0,0,0
6.27025,0,0,0,0,0,0,0
6.2705,0,0,0,0,0,0,0
6.27075,0,0,0,0,0,0,0
6.271,0,0,0,0,0,0,0
6.27125,0,0,0,0,0,0,0
6.2715,0,0,0,0,0,0,0
6.27175,0,0,0,0,0,0,0
6.272,0,0,0,0,0,0,0
6.27225,0,0,0,0,0,0,0
6.2725,0,0,0,0,0,0,0
6.27275,0,0,0,0,0,0,0
6.273,0,0,0,0,0,0,0
6.27325,0,0,0,0,0,0,0
6.2735,0,0,0,0,0,0,0
6.27375,0,0,0,0,0,0,0
6.274,0,0,0,0,0,0,0
6.27425,0,0,0,0,0,0,0
6.2745,0,0,0,0,0,0,0
6.27475,0,0,0,0,0,0,0
6.275,0,0,0,0,0,0,0
6.27525,0,0,0,0,0,0,0
6.2755,0,0,0,0,0,0,0
6.27575,0,0,0,0,0,0,0
6.276,0,0,0,0,0,0,0
6.27625,0,0,0,0,0,0,0
6.2765,0,0,0,0,0,0,0
6.27675,0,0,0,0,0,0,0
6.277,0,0,0,0,0,0,0
6.27725,0,0,0,0,0,0,0
6.2775,0,0,0,0,0,0,0
6.27775,0,0,0,0,0,0,0
6.278,0,0,0,0,0,0,0
6.27825,0,0,0,0,0,0,0
6.2785,0,0,0,0,0,0,0
6.27875,0,0,0,0,0,0,0
6.279,0,0,0,0,0,0,0
6.27925,0,0,0,0,0,0,0
6.2795,0,0,0,0,0,0,0
6.27975,0,0,0,0,0,0,0
6.28,0,0,0,0,0,0,0
6.28025,0,0,0,0,0,0,0
6.2805,0,0,0,0,0,0,0
6.28075,0,0,0,0,0,0,0
6.281,0,0,0,0,0,0,0
6.28125,0,0,0,0,0,0,0
6.2815,0,0,0,0,0,0,0
6.28175,0,0,0,0,0,0,0
6.282,0,0,0,0,0,0,0
6.28225,0,0,0,0,0,0,0
6.2825,0,0,0,0,0,0,0
6.28275,0,0,0,0,0,0,0
6.283,0,0,0,0,0,0,0
6.28325,0,0,0,0,0,0,0
6.2835,0,0,0,0,0,0,0
6.28375,0,0,0,0,0,0,0
6.284,0,0,0,0,0,0,0
6.28425,0,0,0,0,0,0,0
6.2845,0,0,0,0,0,0,0
6.28475,0,0,0,0,0,0,0
6.285,0,0,0,0,0,0,0
6.28525,0,0,0,0,0,0,0
6.2855,0,0,0,0,0,0,0
6.28575,0,0,0,0,0,0,0
6.286,0,0,0,0,0,0,0
6.28625,0,0,0,0,0,0,0
6.2865,0,0,0,0,0,0,0
6.28675,0,0,0,0,0,0,0
6.287,0,0,0,0,0,0,0
6.28725,0,0,0,0,0,0,0
6.2875,0,0,0,0,0,0,0
6.28775,0,0,0,0,0,0,0
6.288,0,0,0,0,0,0,0
6.28825,0,0,0,0,0,0,0
6.2885,0,0,0,0,0,0,0
6.28875,0,0,0,0,0,0,0
6.289,0,0,0,0,0,0,0
6.28925,0,0,0,0,0,0,0
6.2895,0,0,0,0,0,0,0
6.28975,0,0,0,0,0,0,0
6.29,0,0,0,0,0,0,0
6.29025,0,0,0,0,0,0,0
6.2905,0,0,0,0,0,0,0
6.29075,0,0,0,0,0,0,0
6.291,0,0,0,0,0,0,0
6.29125,0,0,0,0,0,0,0
6.2915,0,0,0,0,0,0,0
6.29175,0,0,0,0,0,0,0
6.292,0,0,0,0,0,0,0
6.29225,0,0,0,0,0,0,0
6.2925,0,0,0,0,0,0,0
6.29275,0,0,0,0,0,0,0
6.293,0,0,0,0,0,0,0
6.29325,0,0,0,0,0,0,0
6.2935,0,0,0,0,0,0,0
6.29375,0,0,0,0,0,0,0
6.294,0,0,0,0,0,0,0
6.29425,0,0,0,0,0,0,0
6.2945,0,0,0,0,0,0,0
6.29475,0,0,0,0,0,0,0
6.295,0,0,0,0,0,0,0
6.29525,0,0,0,0,0,0,0
6.2955,0,0,0,0,0,0,0
6.29575,0,0,0,0,0,0,0
6.296,0,0,0,0,0,0,0
6.29625,0,0,0,0,0,0,0
6.2965,0,0,0,0,0,0,0
6.29675,0,0,0,0,0,0,0
6.297,0,0,0,0,0,0,0
6.29725,0,0,0,0,0,0,0
6.2975,0,0,0,0,0,0,0
6.29775,0,0,0,0,0,0,0
6.298,0,0,0,0,0,0,0
6.29825,0,0,0,0,0,0,0
6.2985,0,0,0,0,0,0,0
6.29875,0,0,0,0,0,0,0
6.299,0,0,0,0,0,0,0
6.29925,0,0,0,0,0,0,0
6.2995,0,0,0,0,0,0,0
6.29975,0,0,0,0,0,0,0
6.3,0,0,0,0,0,0,0
6.30025,0,0,0,0,0,0,0
6.3005,0,0,0,0,0,0,0
6.30075,0,0,0,0,0,0,0
6.301,0,0,0,0,0,0,0
6.30125,0,0,0,0,0,0,0
6.3015,0,0,0,0,0,0,0
6.30175,0,0,0,0,0,0,0
6.302,0,0,0,0,0,0,0
6.30225,0,0,0,0,0,0,0
6.3025,0,0,0,0,0,0,0
6.30275,0,0,0,0,0,0,0
6.303,0,0,0,0,0,0,0
6.30325,0,0,0,0,0,0,0
6.3035,0,0,0,0,0,0,0
6.30375,0,0,0,0,0,0,0
6.304,0,0,0,0,0,0,0
6.30425,0,0,0,0,0,0,0
6.3045,0,0,0,0,0,0,0
6.30475,0,0,0,0,0,0,0
6.305,0,0,0,0,0,0,0
6.30525,0,0,0,0,0,0,0
6.3055,0,0,0,0,0,0,0
6.30575,0,0,0,0,0,0,0
6.306,0,0,0,0,0,0,0
6.30625,0,0,0,0,0,0,0
6.3065,0,0,0,0,0,0,0
6.30675,0,0,0,0,0,0,0
6.307,0,0,0,0,0,0,0
6.30725,0,0,0,0,0,0,0
6.3075,0,0,0,0,0,0,0
6.30775,0,0,0,0,0,0,0
6.308,0,0,0,0,0,0,0
6.30825,0,0,0,0,0,0,0
6.3085,0,0,0,0,0,0,0
6.30875,0,0,0,0,0,0,0
6.309,0,0,0,0,0,0,0
6.30925,0,0,0,0,0,0,0
6.3095,0,0,0,0,0,0,0
6.30975,0,0,0,0,0,0,0
6.31,0,0,0,0,0,0,0
6.31025,0,0,0,0,0,0,0
6.3105,0,0,0,0,0,0,0
