Physical Time (s),theta_vol Monitor (kg-m/s^3): cv1,theta_vol Monitor (kg-m/s^3): cv2,theta_vol Monitor (kg-m/s^3): cv3,theta_vol Monitor (kg-m/s^3): cv4,theta_vol Monitor (kg-m/s^3): cv5,theta_vol Monitor (kg-m/s^3): cv6,theta_vol Monitor (kg-m/s^3): cv7
0.75436023,0,0,0,0,0,0,0
0.75441086,0,0,0,0,0,0,0
0.7544615,0,0,0,0,0,0,0
0.75451214,0,0,0,0,0,0,0
0.75456277,0,0,0,0,0,0,0
0.7546134,0,0,0,0,0,0,0
0.75466404,0,0,0,0,0,0,0
0.75471468,0,0,0,0,0,0,0
0.75476531,0,0,0,0,0,0,0
0.75481594,0,0,0,0,0,0,0
0.75486658,0,0,0,0,0,0,0
0.75491721,0,0,0,0,0,0,0
0.75496785,0,0,0,0,0,0,0
0.75501849,0,0,0,0,0,0,0
0.75506912,0,0,0,0,0,0,0
0.75511975,0,0,0,0,0,0,0
0.75517039,0,0,0,0,0,0,0
0.75522102,0,0,0,0,0,0,0
0.75527166,0,0,0,0,0,0,0
0.7553223,0,0,0,0,0,0,0
0.75537293,0,0,0,0,0,0,0
0.75542356,0,0,0,0,0,0,0
0.7554742,0,0,0,0,0,0,0
0.75552484,0,0,0,0,0,0,0
0.75557547,0,0,0,0,0,0,0
0.7556261,0,0,0,0,0,0,0
0.75567674,0,0,0,0,0,0,0
0.75572737,0,0,0,0,0,0,0
0.75577801,0,0,0,0,0,0,0
0.75582865,0,0,0,0,0,0,0
0.75587928,0,0,0,0,0,0,0
0.75592991,0,0,0,0,0,0,0
0.75598055,0,0,0,0,0,0,0
0.75603118,0,0,0,0,0,0,0
0.75608182,0,0,0,0,0,0,0
0.75613246,0,0,0,0,0,0,0
0.75618309,0,0,0,0,0,0,0
0.75623372,0,0,0,0,0,0,0
0.75628436,0,0,0,0,0,0,0
0.756335,0,0,0,0,0,0,0
0.75638563,0,0,0,0,0,0,0
0.75643626,0,0,0,0,0,0,0
0.7564869,0,0,0,0,0,0,0
0.75653753,0,0,0,0,0,0,0
0.75658817,0,0,0,0,0,0,0
0.75663881,0,0,0,0,0,0,0
0.75668944,0,0,0,0,0,0,0
0.75674007,0,0,0,0,0,0,0
0.75679071,0,0,0,0,0,0,0
0.75684134,0,0,0,0,0,0,0
0.75689198,0,0,0,0,0,0,0
0.75694261,0,0,0,0,0,0,0
0.75699325,0,0,0,0,0,0,0
0.75704388,0,0,0,0,0,0,0
0.75709452,0,0,0,0,0,0,0
0.75714516,0,0,0,0,0,0,0
0.75719579,0,0,0,0,0,0,0
0.75724642,0,0,0,0,0,0,0
0.75729706,0,0,0,0,0,0,0
0.75734769,0,0,0,0,0,0,0
0.75739833,0,0,0,0,0,0,0
0.75744897,0,0,0,0,0,0,0
0.7574996,0,0,0,0,0,0,0
0.75755023,0,0,0,0,0,0,0
0.75760087,0,0,0,0,0,0,0
0.75765151,0,0,0,0,0,0,0
0.75770214,0,0,0,0,0,0,0
0.75775277,0,0,0,0,0,0,0
0.75780341,0,0,0,0,0,0,0
0.75785404,0,0,0,0,0,0,0
0.75790468,0,0,0,0,0,0,0
0.75795532,0,0,0,0,0,0,0
0.75800595,0,0,0,0,0,0,0
0.75805658,0,0,0,0,0,0,0
0.75810722,0,0,0,0,0,0,0
0.75815785,0,0,0,0,0,0,0
0.75820849,0,0,0,0,0,0,0
0.75825913,0,0,0,0,0,0,0
0.75830976,0,0,0,0,0,0,0
0.75836039,0,0,0,0,0,0,0
0.75841103,0,0,0,0,0,0,0
0.75846167,0,0,0,0,0,0,0
0.7585123,0,0,0,0,0,0,0
0.75856293,0,0,0,0,0,0,0
0.75861357,0,0,0,0,0,0,0
0.7586642,0,0,0,0,0,0,0
0.75871484,0,0,0,0,0,0,0
0.75876548,0,0,0,0,0,0,0
0.75881611,0,0,0,0,0,0,0
0.75886674,0,0,0,0,0,0,0
0.75891738,0,0,0,0,0,0,0
0.75896801,0,0,0,0,0,0,0
0.75901865,0,0,0,0,0,0,0
0.75906929,0,0,0,0,0,0,0
0.75911992,0,0,0,0,0,0,0
0.75917055,0,0,0,0,0,0,0
0.75922119,0,0,0,0,0,0,0
0.75927183,0,0,0,0,0,0,0
0.75932246,0,0,0,0,0,0,0
0.75937309,0,0,0,0,0,0,0
0.75942373,0,0,0,0,0,0,0
0.75947436,0,0,0,0,0,0,0
0.759525,0,0,0,0,0,0,0
0.75957564,0,0,0,0,0,0,0
0.75962627,0,0,0,0,0,0,0
0.7596769,0,0,0,0,0,0,0
0.75972754,0,0,0,0,0,0,0
0.75977818,0,0,0,0,0,0,0
0.75982881,0,0,0,0,0,0,0
0.75987944,0,0,0,0,0,0,0
0.75993008,0,0,0,0,0,0,0
0.75998071,0,0,0,0,0,0,0
0.76003135,0,0,0,0,0,0,0
0.76008199,0,0,0,0,0,0,0
0.76013262,0,0,0,0,0,0,0
0.76018325,0,0,0,0,0,0,0
0.76023389,0,0,0,0,0,0,0
0.76028452,0,0,0,0,0,0,0
0.76033516,0,0,0,0,0,0,0
0.7603858,0,0,0,0,0,0,0
0.76043643,0,0,0,0,0,0,0
0.76048706,0,0,0,0,0,0,0
0.7605377,0,0,0,0,0,0,0
0.76058834,0,0,0,0,0,0,0
0.76063897,0,0,0,0,0,0,0
0.7606896,0,0,0,0,0,0,0
0.76074024,0,0,0,0,0,0,0
0.76079087,0,0,0,0,0,0,0
0.76084151,0,0,0,0,0,0,0
0.76089215,0,0,0,0,0,0,0
0.76094278,0,0,0,0,0,0,0
0.76099341,0,0,0,0,0,0,0
0.76104405,0,0,0,0,0,0,0
0.76109468,0,0,0,0,0,0,0
0.76114532,0,0,0,0,0,0,0
0.76119596,0,0,0,0,0,0,0
0.76124659,0,0,0,0,0,0,0
0.76129722,0,0,0,0,0,0,0
0.76134786,0,0,0,0,0,0,0
0.7613985,0,0,0,0,0,0,0
0.76144913,0,0,0,0,0,0,0
0.76149976,0,0,0,0,0,0,0
0.7615504,0,0,0,0,0,0,0
0.76160103,0,0,0,0,0,0,0
0.76165167,0,0,0,0,0,0,0
0.76170231,0,0,0,0,0,0,0
0.76175294,0,0,0,0,0,0,0
0.76180357,0,0,0,0,0,0,0
0.76185421,0,0,0,0,0,0,0
0.76190484,0,0,0,0,0,0,0
0.76195548,0,0,0,0,0,0,0
0.76200611,0,0,0,0,0,0,0
0.76205675,0,0,0,0,0,0,0
0.76210738,0,0,0,0,0,0,0
0.76215802,0,0,0,0,0,0,0
0.76220866,0,0,0,0,0,0,0
0.76225929,0,0,0,0,0,0,0
0.76230992,0,0,0,0,0,0,0
0.76236056,0,0,0,0,0,0,0
0.76241119,0,0,0,0,0,0,0
0.76246183,0,0,0,0,0,0,0
0.76251247,0,0,0,0,0,0,0
0.7625631,0,0,0,0,0,0,0
0.76261373,0,0,0,0,0,0,0
0.76266437,0,0,0,0,0,0,0
0.76271501,0,0,0,0,0,0,0
0.76276564,0,0,0,0,0,0,0
0.76281627,0,0,0,0,0,0,0
0.76286691,0,0,0,0,0,0,0
0.76291754,0,0,0,0,0,0,0
0.76296818,0,0,0,0,0,0,0
0.76301882,0,0,0,0,0,0,0
0.76306945,0,0,0,0,0,0,0
0.76312008,0,0,0,0,0,0,0
0.76317072,0,0,0,0,0,0,0
0.76322135,0,0,0,0,0,0,0
0.76327199,0,0,0,0,0,0,0
0.76332263,0,0,0,0,0,0,0
0.76337326,0,0,0,0,0,0,0
0.76342389,0,0,0,0,0,0,0
0.76347453,0,0,0,0,0,0,0
0.76352517,0,0,0,0,0,0,0
0.7635758,0,0,0,0,0,0,0
0.76362643,0,0,0,0,0,0,0
0.76367707,0,0,0,0,0,0,0
0.7637277,0,0,0,0,0,0,0
0.76377834,0,0,0,0,0,0,0
0.76382898,0,0,0,0,0,0,0
0.76387961,0,0,0,0,0,0,0
0.76393024,0,0,0,0,0,0,0
0.76398088,0,0,0,0,0,0,0
0.76403151,0,0,0,0,0,0,0
0.76408215,0,0,0,0,0,0,0
0.76413279,0,0,0,0,0,0,0
0.76418342,0,0,0,0,0,0,0
0.76423405,0,0,0,0,0,0,0
0.76428469,0,0,0,0,0,0,0
0.76433533,0,0,0,0,0,0,0
0.76438596,0,0,0,0,0,0,0
0.76443659,0,0,0,0,0,0,0
0.76448723,0,0,0,0,0,0,0
0.76453786,0,0,0,0,0,0,0
0.7645885,0,0,0,0,0,0,0
0.76463914,0,0,0,0,0,0,0
0.76468977,0,0,0,0,0,0,0
0.7647404,0,0,0,0,0,0,0
0.76479104,0,0,0,0,0,0,0
0.76484167,0,0,0,0,0,0,0
0.76489231,0,0,0,0,0,0,0
0.76494294,0,0,0,0,0,0,0
0.76499358,0,0,0,0,0,0,0
0.76504421,0,0,0,0,0,0,0
0.76509485,0,0,0,0,0,0,0
0.76514549,0,0,0,0,0,0,0
0.76519612,0,0,0,0,0,0,0
0.76524675,0,0,0,0,0,0,0
0.76529739,0,0,0,0,0,0,0
0.76534802,0,0,0,0,0,0,0
0.76539866,0,0,0,0,0,0,0
0.7654493,0,0,0,0,0,0,0
0.76549993,0,0,0,0,0,0,0
0.76555056,0,0,0,0,0,0,0
0.7656012,0,0,0,0,0,0,0
0.76565184,0,0,0,0,0,0,0
0.76570247,0,0,0,0,0,0,0
0.7657531,0,0,0,0,0,0,0
0.76580374,0,0,0,0,0,0,0
0.76585437,0,0,0,0,0,0,0
0.76590501,0,0,0,0,0,0,0
0.76595565,0,0,0,0,0,0,0
0.76600628,0,0,0,0,0,0,0
0.76605691,0,0,0,0,0,0,0
0.76610755,0,0,0,0,0,0,0
0.76615818,0,0,0,0,0,0,0
0.76620882,0,0,0,0,0,0,0
0.76625946,0,0,0,0,0,0,0
0.76631009,0,0,0,0,0,0,0
0.76636072,0,0,0,0,0,0,0
0.76641136,0,0,0,0,0,0,0
0.766462,0,0,0,0,0,0,0
0.76651263,0,0,0,0,0,0,0
0.76656326,0,0,0,0,0,0,0
0.7666139,0,0,0,0,0,0,0
0.76666453,0,0,0,0,0,0,0
0.76671517,0,0,0,0,0,0,0
0.76676581,0,0,0,0,0,0,0
0.76681644,0,0,0,0,0,0,0
0.76686707,0,0,0,0,0,0,0
0.76691771,0,0,0,0,0,0,0
0.76696834,0,0,0,0,0,0,0
0.76701898,0,0,0,0,0,0,0
0.76706962,0,0,0,0,0,0,0
0.76712025,0,0,0,0,0,0,0
0.76717088,0,0,0,0,0,0,0
0.76722152,0,0,0,0,0,0,0
0.76727216,0,0,0,0,0,0,0
0.76732279,0,0,0,0,0,0,0
0.76737342,0,0,0,0,0,0,0
0.76742406,0,0,0,0,0,0,0
0.76747469,0,0,0,0,0,0,0
0.76752533,0,0,0,0,0,0,0
0.76757597,0,0,0,0,0,0,0
0.7676266,0,0,0,0,0,0,0
0.76767723,0,0,0,0,0,0,0
0.76772787,0,0,0,0,0,0,0
0.76777851,0,0,0,0,0,0,0
0.76782914,0,0,0,0,0,0,0
0.76787977,0,0,0,0,0,0,0
0.76793041,0,0,0,0,0,0,0
0.76798104,0,0,0,0,0,0,0
0.76803168,0,0,0,0,0,0,0
0.76808232,0,0,0,0,0,0,0
0.76813295,0,0,0,0,0,0,0
0.76818358,0,0,0,0,0,0,0
0.76823422,0,0,0,0,0,0,0
0.76828485,0,0,0,0,0,0,0
0.76833549,0,0,0,0,0,0,0
0.76838613,0,0,0,0,0,0,0
0.76843676,0,0,0,0,0,0,0
0.76848739,0,0,0,0,0,0,0
0.76853803,0,0,0,0,0,0,0
0.76858867,0,0,0,0,0,0,0
0.7686393,0,0,0,0,0,0,0
0.76868993,0,0,0,0,0,0,0
0.76874057,0,0,0,0,0,0,0
0.7687912,0,0,0,0,0,0,0
0.76884184,0,0,0,0,0,0,0
0.76889248,0,0,0,0,0,0,0
0.76894311,0,0,0,0,0,0,0
0.76899374,0,0,0,0,0,0,0
0.76904438,0,0,0,0,0,0,0
0.76909501,0,0,0,0,0,0,0
0.76914565,0,0,0,0,0,0,0
0.76919629,0,0,0,0,0,0,0
0.76924692,0,0,0,0,0,0,0
0.76929755,0,0,0,0,0,0,0
0.76934819,0,0,0,0,0,0,0
0.76939883,0,0,0,0,0,0,0
0.76944946,0,0,0,0,0,0,0
0.76950009,0,0,0,0,0,0,0
0.76955073,0,0,0,0,0,0,0
0.76960136,0,0,0,0,0,0,0
0.769652,0,0,0,0,0,0,0
0.76970264,0,0,0,0,0,0,0
0.76975327,0,0,0,0,0,0,0
0.7698039,0,0,0,0,0,0,0
0.76985454,0,0,0,0,0,0,0
0.76990517,0,0,0,0,0,0,0
0.76995581,0,0,0,0,0,0,0
0.77000644,0,0,0,0,0,0,0
0.77005708,0,0,0,0,0,0,0
0.77010771,0,0,0,0,0,0,0
0.77015835,0,0,0,0,0,0,0
0.77020899,0,0,0,0,0,0,0
0.77025962,0,0,0,0,0,0,0
0.77031025,0,0,0,0,0,0,0
0.77036089,0,0,0,0,0,0,0
0.77041152,0,0,0,0,0,0,0
0.77046216,0,0,0,0,0,0,0
0.7705128,0,0,0,0,0,0,0
0.77056343,0,0,0,0,0,0,0
0.77061406,0,0,0,0,0,0,0
0.7706647,0,0,0,0,0,0,0
0.77071534,0,0,0,0,0,0,0
0.77076597,0,0,0,0,0,0,0
0.7708166,0,0,0,0,0,0,0
0.77086724,0,0,0,0,0,0,0
0.77091787,0,0,0,0,0,0,0
0.77096851,0,0,0,0,0,0,0
0.77101915,0,0,0,0,0,0,0
0.77106978,0,0,0,0,0,0,0
0.77112041,0,0,0,0,0,0,0
0.77117105,0,0,0,0,0,0,0
0.77122168,0,0,0,0,0,0,0
0.77127232,0,0,0,0,0,0,0
0.77132296,0,0,0,0,0,0,0
0.77137359,0,0,0,0,0,0,0
0.77142422,0,0,0,0,0,0,0
0.77147486,0,0,0,0,0,0,0
0.7715255,0,0,0,0,0,0,0
0.77157613,0,0,0,0,0,0,0
0.77162676,0,0,0,0,0,0,0
0.7716774,0,0,0,0,0,0,0
0.77172803,0,0,0,0,0,0,0
0.77177867,0,0,0,0,0,0,0
0.77182931,0,0,0,0,0,0,0
0.77187994,0,0,0,0,0,0,0
0.77193057,0,0,0,0,0,0,0
0.77198121,0,0,0,0,0,0,0
0.77203184,0,0,0,0,0,0,0
0.77208248,0,0,0,0,0,0,0
0.77213312,0,0,0,0,0,0,0
0.77218375,0,0,0,0,0,0,0
0.77223438,0,0,0,0,0,0,0
0.77228502,0,0,0,0,0,0,0
0.77233566,0,0,0,0,0,0,0
0.77238629,0,0,0,0,0,0,0
0.77243692,0,0,0,0,0,0,0
0.77248756,0,0,0,0,0,0,0
0.77253819,0,0,0,0,0,0,0
0.77258883,0,0,0,0,0,0,0
0.77263947,0,0,0,0,0,0,0
0.7726901,0,0,0,0,0,0,0
0.77274073,0,0,0,0,0,0,0
0.77279137,0,0,0,0,0,0,0
0.772842,0,0,0,0,0,0,0
0.77289264,0,0,0,0,0,0,0
0.77294327,0,0,0,0,0,0,0
0.77299391,0,0,0,0,0,0,0
0.77304454,0,0,0,0,0,0,0
0.77309518,0,0,0,0,0,0,0
0.77314582,0,0,0,0,0,0,0
0.77319645,0,0,0,0,0,0,0
0.77324708,0,0,0,0,0,0,0
0.77329772,0,0,0,0,0,0,0
0.77334835,0,0,0,0,0,0,0
0.77339899,0,0,0,0,0,0,0
0.77344963,0,0,0,0,0,0,0
0.77350026,0,0,0,0,0,0,0
0.77355089,0,0,0,0,0,0,0
0.77360153,0,0,0,0,0,0,0
0.77365217,0,0,0,0,0,0,0
0.7737028,0,0,0,0,0,0,0
0.77375343,0,0,0,0,0,0,0
0.77380407,0,0,0,0,0,0,0
0.7738547,0,0,0,0,0,0,0
0.77390534,0,0,0,0,0,0,0
0.77395598,0,0,0,0,0,0,0
0.77400661,0,0,0,0,0,0,0
0.77405724,0,0,0,0,0,0,0
0.77410788,0,0,0,0,0,0,0
0.77415851,0,0,0,0,0,0,0
0.77420915,0,0,0,0,0,0,0
0.77425979,0,0,0,0,0,0,0
0.77431042,0,0,0,0,0,0,0
0.77436105,0,0,0,0,0,0,0
0.77441169,0,0,0,0,0,0,0
0.77446233,0,0,0,0,0,0,0
0.77451296,0,0,0,0,0,0,0
0.77456359,0,0,0,0,0,0,0
0.77461423,0,0,0,0,0,0,0
0.77466486,0,0,0,0,0,0,0
0.7747155,0,0,0,0,0,0,0
0.77476614,0,0,0,0,0,0,0
0.77481677,0,0,0,0,0,0,0
0.7748674,0,0,0,0,0,0,0
0.77491804,0,0,0,0,0,0,0
0.77496867,0,0,0,0,0,0,0
0.77501931,0,0,0,0,0,0,0
0.77506995,0,0,0,0,0,0,0
0.77512058,0,0,0,0,0,0,0
0.77517121,0,0,0,0,0,0,0
0.77522185,0,0,0,0,0,0,0
0.77527249,0,0,0,0,0,0,0
0.77532312,0,0,0,0,0,0,0
0.77537375,0,0,0,0,0,0,0
0.77542439,0,0,0,0,0,0,0
0.77547502,0,0,0,0,0,0,0
0.77552566,0,0,0,0,0,0,0
0.7755763,0,0,0,0,0,0,0
0.77562693,0,0,0,0,0,0,0
0.77567756,0,0,0,0,0,0,0
0.7757282,0,0,0,0,0,0,0
0.77577883,0,0,0,0,0,0,0
0.77582947,0,0,0,0,0,0,0
0.7758801,0,0,0,0,0,0,0
0.77593074,0,0,0,0,0,0,0
0.77598137,0,0,0,0,0,0,0
0.77603201,0,0,0,0,0,0,0
0.77608265,0,0,0,0,0,0,0
0.77613328,0,0,0,0,0,0,0
0.77618391,0,0,0,0,0,0,0
0.77623455,0,0,0,0,0,0,0
0.77628518,0,0,0,0,0,0,0
0.77633582,0,0,0,0,0,0,0
0.77638646,0,0,0,0,0,0,0
0.77643709,0,0,0,0,0,0,0
0.77648772,0,0,0,0,0,0,0
0.77653836,0,0,0,0,0,0,0
0.776589,0,0,0,0,0,0,0
0.77663963,0,0,0,0,0,0,0
0.77669026,0,0,0,0,0,0,0
0.7767409,0,0,0,0,0,0,0
0.77679153,0,0,0,0,0,0,0
0.77684217,0,0,0,0,0,0,0
0.77689281,0,0,0,0,0,0,0
0.77694344,0,0,0,0,0,0,0
0.77699407,0,0,0,0,0,0,0
0.77704471,0,0,0,0,0,0,0
0.77709534,0,0,0,0,0,0,0
0.77714598,0,0,0,0,0,0,0
0.77719662,0,0,0,0,0,0,0
0.77724725,0,0,0,0,0,0,0
0.77729788,0,0,0,0,0,0,0
0.77734852,0,0,0,0,0,0,0
0.77739916,0,0,0,0,0,0,0
0.77744979,0,0,0,0,0,0,0
0.77750042,0,0,0,0,0,0,0
0.77755106,0,0,0,0,0,0,0
0.77760169,0,0,0,0,0,0,0
0.77765233,0,0,0,0,0,0,0
0.77770297,0,0,0,0,0,0,0
0.7777536,0,0,0,0,0,0,0
0.77780423,0,0,0,0,0,0,0
0.77785487,0,0,0,0,0,0,0
0.7779055,0,0,0,0,0,0,0
0.77795614,0,0,0,0,0,0,0
0.77800677,0,0,0,0,0,0,0
0.77805741,0,0,0,0,0,0,0
0.77810804,0,0,0,0,0,0,0
0.77815868,0,0,0,0,0,0,0
0.77820932,0,0,0,0,0,0,0
0.77825995,0,0,0,0,0,0,0
0.77831058,0,0,0,0,0,0,0
0.77836122,0,0,0,0,0,0,0
0.77841185,0,0,0,0,0,0,0
0.77846249,0,0,0,0,0,0,0
0.77851313,0,0,0,0,0,0,0
0.77856376,0,0,0,0,0,0,0
0.77861439,0,0,0,0,0,0,0
0.77866503,0,0,0,0,0,0,0
0.77871567,0,0,0,0,0,0,0
0.7787663,0,0,0,0,0,0,0
0.77881693,0,0,0,0,0,0,0
0.77886757,0,0,0,0,0,0,0
0.7789182,0,0,0,0,0,0,0
0.77896884,0,0,0,0,0,0,0
0.77901948,0,0,0,0,0,0,0
0.77907011,0,0,0,0,0,0,0
0.77912074,0,0,0,0,0,0,0
0.77917138,0,0,0,0,0,0,0
0.77922201,0,0,0,0,0,0,0
0.77927265,0,0,0,0,0,0,0
0.77932329,0,0,0,0,0,0,0
0.77937392,0,0,0,0,0,0,0
0.77942455,0,0,0,0,0,0,0
0.77947519,0,0,0,0,0,0,0
0.77952583,0,0,0,0,0,0,0
0.77957646,0,0,0,0,0,0,0
0.77962709,0,0,0,0,0,0,0
0.77967773,0,0,0,0,0,0,0
0.77972836,0,0,0,0,0,0,0
0.779779,0,0,0,0,0,0,0
0.77982964,0,0,0,0,0,0,0
0.77988027,0,0,0,0,0,0,0
0.7799309,0,0,0,0,0,0,0
0.77998154,0,0,0,0,0,0,0
0.78003217,0,0,0,0,0,0,0
0.78008281,0,0,0,0,0,0,0
0.78013345,0,0,0,0,0,0,0
0.78018408,0,0,0,0,0,0,0
0.78023471,0,0,0,0,0,0,0
0.78028535,0,0,0,0,0,0,0
0.78033599,0,0,0,0,0,0,0
0.78038662,0,0,0,0,0,0,0
0.78043725,0,0,0,0,0,0,0
0.78048789,0,0,0,0,0,0,0
0.78053852,0,0,0,0,0,0,0
0.78058916,0,0,0,0,0,0,0
0.7806398,0,0,0,0,0,0,0
0.78069043,0,0,0,0,0,0,0
0.78074106,0,0,0,0,0,0,0
0.7807917,0,0,0,0,0,0,0
0.78084233,0,0,0,0,0,0,0
0.78089297,0,0,0,0,0,0,0
0.7809436,0,0,0,0,0,0,0
0.78099424,0,0,0,0,0,0,0
0.78104487,0,0,0,0,0,0,0
0.78109551,0,0,0,0,0,0,0
0.78114615,0,0,0,0,0,0,0
0.78119678,0,0,0,0,0,0,0
0.78124741,0,0,0,0,0,0,0
0.78129805,0,0,0,0,0,0,0
0.78134868,0,0,0,0,0,0,0
0.78139932,0,0,0,0,0,0,0
0.78144996,0,0,0,0,0,0,0
0.78150059,0,0,0,0,0,0,0
0.78155122,0,0,0,0,0,0,0
0.78160186,0,0,0,0,0,0,0
0.7816525,0,0,0,0,0,0,0
0.78170313,0,0,0,0,0,0,0
0.78175376,0,0,0,0,0,0,0
0.7818044,0,0,0,0,0,0,0
0.78185503,0,0,0,0,0,0,0
0.78190567,0,0,0,0,0,0,0
0.78195631,0,0,0,0,0,0,0
0.78200694,0,0,0,0,0,0,0
0.78205757,0,0,0,0,0,0,0
0.78210821,0,0,0,0,0,0,0
0.78215884,0,0,0,0,0,0,0
0.78220948,0,0,0,0,0,0,0
0.78226012,0,0,0,0,0,0,0
0.78231075,0,0,0,0,0,0,0
0.78236138,0,0,0,0,0,0,0
0.78241202,0,0,0,0,0,0,0
0.78246266,0,0,0,0,0,0,0
0.78251329,0,0,0,0,0,0,0
0.78256392,0,0,0,0,0,0,0
0.78261456,0,0,0,0,0,0,0
0.78266519,0,0,0,0,0,0,0
0.78271583,0,0,0,0,0,0,0
0.78276647,0,0,0,0,0,0,0
0.7828171,0,0,0,0,0,0,0
0.78286773,0,0,0,0,0,0,0
0.78291837,0,0,0,0,0,0,0
0.782969,0,0,0,0,0,0,0
0.78301964,0,0,0,0,0,0,0
0.78307028,0,0,0,0,0,0,0
0.78312091,0,0,0,0,0,0,0
0.78317154,0,0,0,0,0,0,0
0.78322218,0,0,0,0,0,0,0
0.78327282,0,0,0,0,0,0,0
0.78332345,0,0,0,0,0,0,0
0.78337408,0,0,0,0,0,0,0
0.78342472,0,0,0,0,0,0,0
0.78347535,0,0,0,0,0,0,0
0.78352599,0,0,0,0,0,0,0
0.78357663,0,0,0,0,0,0,0
0.78362726,0,0,0,0,0,0,0
0.78367789,0,0,0,0,0,0,0
0.78372853,0,0,0,0,0,0,0
0.78377916,0,0,0,0,0,0,0
0.7838298,0,0,0,0,0,0,0
0.78388043,0,0,0,0,0,0,0
0.78393107,0,0,0,0,0,0,0
0.7839817,0,0,0,0,0,0,0
0.78403234,0,0,0,0,0,0,0
0.78408298,0,0,0,0,0,0,0
0.78413361,0,0,0,0,0,0,0
0.78418424,0,0,0,0,0,0,0
0.78423488,0,0,0,0,0,0,0
0.78428551,0,0,0,0,0,0,0
0.78433615,0,0,0,0,0,0,0
0.78438679,0,0,0,0,0,0,0
0.78443742,0,0,0,0,0,0,0
0.78448805,0,0,0,0,0,0,0
0.78453869,0,0,0,0,0,0,0
0.78458933,0,0,0,0,0,0,0
0.78463996,0,0,0,0,0,0,0
0.78469059,0,0,0,0,0,0,0
0.78474123,0,0,0,0,0,0,0
0.78479186,0,0,0,0,0,0,0
0.7848425,0,0,0,0,0,0,0
0.78489314,0,0,0,0,0,0,0
0.78494377,0,0,0,0,0,0,0
0.7849944,0,0,0,0,0,0,0
0.78504504,0,0,0,0,0,0,0
0.78509567,0,0,0,0,0,0,0
0.78514631,0,0,0,0,0,0,0
0.78519695,0,0,0,0,0,0,0
0.78524758,0,0,0,0,0,0,0
0.78529821,0,0,0,0,0,0,0
0.78534885,0,0,0,0,0,0,0
0.78539949,0,0,0,0,0,0,0
0.78545012,0,0,0,0,0,0,0
0.78550075,0,0,0,0,0,0,0
0.78555139,0,0,0,0,0,0,0
0.78560202,0,0,0,0,0,0,0
0.78565266,0,0,0,0,0,0,0
0.7857033,0,0,0,0,0,0,0
0.78575393,0,0,0,0,0,0,0
0.78580456,0,0,0,0,0,0,0
0.7858552,0,0,0,0,0,0,0
0.78590583,0,0,0,0,0,0,0
0.78595647,0,0,0,0,0,0,0
0.7860071,0,0,0,0,0,0,0
0.78605774,0,0,0,0,0,0,0
0.78610837,0,0,0,0,0,0,0
0.78615901,0,0,0,0,0,0,0
0.78620965,0,0,0,0,0,0,0
0.78626028,0,0,0,0,0,0,0
0.78631091,0,0,0,0,0,0,0
0.78636155,0,0,0,0,0,0,0
0.78641218,0,0,0,0,0,0,0
0.78646282,0,0,0,0,0,0,0
0.78651346,0,0,0,0,0,0,0
0.78656409,0,0,0,0,0,0,0
0.78661472,0,0,0,0,0,0,0
0.78666536,0,0,0,0,0,0,0
0.786716,0,0,0,0,0,0,0
0.78676663,0,0,0,0,0,0,0
0.78681726,0,0,0,0,0,0,0
0.7868679,0,0,0,0,0,0,0
0.78691853,0,0,0,0,0,0,0
0.78696917,0,0,0,0,0,0,0
0.78701981,0,0,0,0,0,0,0
0.78707044,0,0,0,0,0,0,0
0.78712107,0,0,0,0,0,0,0
0.78717171,0,0,0,0,0,0,0
0.78722234,0,0,0,0,0,0,0
0.78727298,0,0,0,0,0,0,0
0.78732362,0,0,0,0,0,0,0
0.78737425,0,0,0,0,0,0,0
0.78742488,0,0,0,0,0,0,0
0.78747552,0,0,0,0,0,0,0
0.78752616,0,0,0,0,0,0,0
0.78757679,0,0,0,0,0,0,0
0.78762742,0,0,0,0,0,0,0
0.78767806,0,0,0,0,0,0,0
0.78772869,0,0,0,0,0,0,0
0.78777933,0,0,0,0,0,0,0
0.78782997,0,0,0,0,0,0,0
0.7878806,0,0,0,0,0,0,0
0.78793123,0,0,0,0,0,0,0
0.78798187,0,0,0,0,0,0,0
0.7880325,0,0,0,0,0,0,0
0.78808314,0,0,0,0,0,0,0
0.78813378,0,0,0,0,0,0,0
0.78818441,0,0,0,0,0,0,0
0.78823504,0,0,0,0,0,0,0
0.78828568,0,0,0,0,0,0,0
0.78833632,0,0,0,0,0,0,0
0.78838695,0,0,0,0,0,0,0
0.78843758,0,0,0,0,0,0,0
0.78848822,0,0,0,0,0,0,0
0.78853885,0,0,0,0,0,0,0
0.78858949,0,0,0,0,0,0,0
0.78864013,0,0,0,0,0,0,0
0.78869076,0,0,0,0,0,0,0
0.78874139,0,0,0,0,0,0,0
0.78879203,0,0,0,0,0,0,0
0.78884266,0,0,0,0,0,0,0
0.7888933,0,0,0,0,0,0,0
0.78894393,0,0,0,0,0,0,0
0.78899457,0,0,0,0,0,0,0
0.7890452,0,0,0,0,0,0,0
0.78909584,0,0,0,0,0,0,0
0.78914648,0,0,0,0,0,0,0
0.78919711,0,0,0,0,0,0,0
0.78924774,0,0,0,0,0,0,0
0.78929838,0,0,0,0,0,0,0
0.78934901,0,0,0,0,0,0,0
